,52.255,-2.335,52.139,-2.958,52.12,-3.021,52.088,-3.472,52.002,-4.17
,51.918,-4.763,51.859,-5.049,51.953,-4.103,51.913,-4.186,51.91,-4.329
,51.9,-4.056,51.898,-4.186,51.858,-4.605,51.843,-4.503,51.882,-4.268
,51.877,-4.027,51.895,-3.967,51.895,-3.967,51.893,-3.77,51.857,-4.411
,51.868,-4.3,51.811,-4.002,51.735,-4.795,51.835,-4.198,51.929,-3.646
,51.646,-5.938,51.763,-4.808,51.766,-4.687,51.659,-5.436,51.635,-5.512
,51.614,-5.252,51.805,-4.322,51.942,-2.853,51.828,-3.814,51.808,-4.373
,51.829,-4.075,51.844,-3.846,51.844,-3.846,51.842,-3.672,51.795,-4.475
,51.792,-4.192,51.788,-4.456,51.855,-3.17,51.857,-3.205,51.769,-4.449
,51.841,-3.811,51.896,-3.275,51.843,-4.116,51.866,-3.503,51.838,-4.018
,51.83,-3.262,51.933,-2.97,51.895,-3.211,51.88,-3.726,51.86,-3.662
,51.885,-3.916,51.917,-3.119,51.94,-3.075,51.94,-3.075,51.903,-3.088
,51.91,-3.037,51.93,-3.303,51.932,-3.084,51.889,-3.443,51.907,-3.135
,51.942,-2.85,51.888,-3.599,51.856,-3.497,51.866,-3.694,51.871,-3.856
,51.871,-3.459,51.883,-3.678,51.865,-3.151,51.887,-3.624,51.883,-2.872
,51.911,-2.853,51.913,-3.497,51.878,-3.545,51.878,-3.545,51.838,-4.091
,51.873,-3.272,51.747,-3.875,51.765,-3.475,51.782,-3.653,51.868,-3.453
,51.83,-3.938,51.834,-3.557,51.91,-3.104,52.129,-1.532,51.902,-2.732
,51.932,-2.704,51.971,-2.764,51.931,-2.999,51.962,-3.04,51.92,-2.919
,51.914,-2.9,51.924,-2.761,51.915,-2.685,51.91,-3.037,51.91,-3.037
,51.978,-2.45,51.973,-2.586,51.979,-2.561,51.934,-3.053,51.894,-3.373
,51.951,-2.859,51.939,-3.024,51.924,-3.262,51.931,-2.97,51.891,-3.25
,51.954,-2.881,51.883,-3.494,51.902,-2.789,51.967,-2.904,51.96,-2.199
,51.889,-2.954,51.905,-3.389,51.904,-2.948,51.851,-3.078,51.98,-2.894
,51.912,-3.104,51.912,-3.104,51.946,-2.913,51.942,-2.513,51.886,-3.44
,51.901,-3.275,51.899,-3.202,51.887,-3.31,51.846,-2.875,51.911,-3.497
,51.878,-3.107,51.851,-3.351,51.88,-3.215,51.954,-2.697,51.909,-2.761
,51.893,-2.967,51.922,-2.97,51.882,-3.348,51.829,-3.732,51.851,-3.462
,51.837,-3.335,51.835,-3.405,51.94,-2.589,51.94,-2.589,51.916,-2.97
,51.88,-2.992,51.88,-3.097,51.874,-2.942,51.874,-3.205,51.872,-3.399
,51.828,-3.589,51.853,-3.113,51.782,-3.627,51.766,-3.561,51.786,-3.548
,51.788,-3.608,51.725,-4.589,51.844,-3.164,51.799,-3.443,51.788,-3.814
,51.79,-3.802,51.781,-3.687,51.85,-3.627,51.789,-3.545,51.789,-3.545
,51.874,-2.602,51.824,-3.094,51.778,-3.738,51.864,-3.008,51.86,-3.056
,51.773,-3.475,51.771,-3.853,51.772,-3.656,51.789,-3.599,51.746,-4.141
,51.806,-3.427,51.804,-3.621,51.844,-2.932,51.81,-3.208,51.775,-4.072
,51.782,-3.507,51.769,-3.643,51.751,-3.199,51.695,-3.872,51.78,-3.868
,51.738,-3.586,51.778,-3.5,51.778,-3.5,51.715,-4.332,51.691,-3.818
,51.701,-4.265,51.719,-3.71,51.747,-3.767,51.633,-3.91,51.687,-3.719
,51.764,-3.316,51.733,-3.484,51.77,-3.186,51.785,-3.094,51.786,-3.316
,51.764,-3.246,51.799,-2.91,51.788,-3.135,51.734,-3.583,51.795,-3.11
,51.734,-3.376,51.791,-3.538,51.727,-3.529,51.727,-3.529,51.803,-3.281
,51.822,-3.145,51.735,-4.065,51.739,-3.408,51.676,-3.875,51.712,-3.605
,51.687,-3.44,51.745,-3.348,51.728,-3.624,51.75,-3.322,51.747,-3.532
,51.759,-3.348,51.751,-3.208,51.711,-3.265,51.77,-3.561,51.743,-3.262
,51.715,-3.456,51.748,-3.281,51.732,-3.354,51.731,-3.43,51.75,-3.376
,51.75,-3.376,51.717,-3.529,51.771,-3.37,51.674,-4.1,51.677,-3.561
,51.684,-3.646,51.705,-3.307,51.73,-3.237,51.661,-3.7,51.682,-3.951
,51.649,-3.529,51.658,-4.011,51.671,-4.11,51.673,-3.364,51.547,-4.551
,52.111,-0.377,52.204,0.0,52.221,0.0,52.233,0.0,52.245,0.0
,52.245,0.0,52.254,0.0,52.263,0.0,52.273,0.0,52.278,0.0
,52.284,0.0,52.293,0.0,52.298,0.0,52.305,0.0,52.311,0.0
,52.316,0.0,52.323,0.0,52.328,0.0,52.332,0.0,52.338,0.0
